YEAR,STATE,STATEFP,COUNTYFP,NAME,PERSONS_OF_LATINO_ORIGIN
2000,Texas,48,169,Garza County,1810
2000,Texas,48,171,Gillespie County,3309
2000,Texas,48,173,Glasscock County,420
2000,Texas,48,175,Goliad County,2439
2000,Texas,48,177,Gonzales County,7381
2000,Texas,48,179,Gray County,2959
2000,Texas,48,181,Grayson County,7519
2000,Texas,48,183,Gregg County,10183
2000,Texas,48,185,Grimes County,3787
2000,Texas,48,187,Guadalupe County,29561
2000,Texas,48,189,Hale County,17532
2000,Texas,48,191,Hall County,1040
2000,Texas,48,193,Hamilton County,610
2000,Texas,48,195,Hansford County,1690
2000,Texas,48,197,Hardeman County,685
2000,Texas,48,199,Hardin County,1223
2000,Texas,48,201,Harris County,1119751
2000,Texas,48,203,Harrison County,3316
2000,Texas,48,205,Hartley County,758
2000,Texas,48,207,Haskell County,1249
2000,Texas,48,209,Hays County,28859
2000,Texas,48,211,Hemphill County,522
2000,Texas,48,213,Henderson County,5071
2000,Texas,48,215,Hidalgo County,503100
2000,Texas,48,217,Hill County,4360
2000,Texas,48,219,Hockley County,8459
2000,Texas,48,221,Hood County,2975
2000,Texas,48,223,Hopkins County,2967
2000,Texas,48,225,Houston County,1739
2000,Texas,48,227,Howard County,12597
2000,Texas,48,229,Hudspeth County,2509
2000,Texas,48,231,Hunt County,6366
2000,Texas,48,233,Hutchinson County,3506
2000,Texas,48,235,Irion County,436
2000,Texas,48,237,Jack County,691
2000,Texas,48,239,Jackson County,3551
2000,Texas,48,241,Jasper County,1384
2000,Texas,48,243,Jeff Davis County,783
2000,Texas,48,245,Jefferson County,26536
2000,Texas,48,247,Jim Hogg County,4752
2000,Texas,48,249,Jim Wells County,29772
2000,Texas,48,251,Johnson County,15375
2000,Texas,48,253,Jones County,4346
2000,Texas,48,255,Karnes County,7324
2000,Texas,48,257,Kaufman County,7925
2000,Texas,48,259,Kendall County,4248
2000,Texas,48,261,Kenedy County,327
2000,Texas,48,263,Kent County,78
2000,Texas,48,265,Kerr County,8353
2000,Texas,48,267,Kimble County,926
2000,Texas,48,269,King County,34
2000,Texas,48,271,Kinney County,1707
2000,Texas,48,273,Kleberg County,20635
2000,Texas,48,275,Knox County,1067
2000,Texas,48,283,La Salle County,4524
2000,Texas,48,277,Lamar County,1614
2000,Texas,48,279,Lamb County,6393
2000,Texas,48,281,Lampasas County,2677
2000,Texas,48,285,Lavaca County,2183
2000,Texas,48,287,Lee County,2848
2000,Texas,48,289,Leon County,1213
2000,Texas,48,291,Liberty County,7660
2000,Texas,48,293,Limestone County,2859
2000,Texas,48,295,Lipscomb County,633
2000,Texas,48,297,Live Oak County,4683
2000,Texas,48,299,Llano County,875
2000,Texas,48,301,Loving County,7
2000,Texas,48,303,Lubbock County,66609
2000,Texas,48,305,Lynn County,2923
2000,Texas,48,313,Madison County,2042
2000,Texas,48,315,Marion County,263
2000,Texas,48,317,Martin County,1925
2000,Texas,48,319,Mason County,783
2000,Texas,48,321,Matagorda County,11898
2000,Texas,48,323,Maverick County,44938
2000,Texas,48,307,McCulloch County,2219
2000,Texas,48,309,McLennan County,38233
2000,Texas,48,311,McMullen County,282
2000,Texas,48,325,Medina County,17873
2000,Texas,48,327,Menard County,748
2000,Texas,48,329,Midland County,33676
2000,Texas,48,331,Milam County,4516
2000,Texas,48,333,Mills County,671
2000,Texas,48,335,Mitchell County,3009
2000,Texas,48,337,Montague County,1035
2000,Texas,48,339,Montgomery County,37150
2000,Texas,48,341,Moore County,9558
2000,Texas,48,343,Morris County,477
2000,Texas,48,345,Motley County,173
2000,Texas,48,347,Nacogdoches County,6660
2000,Texas,48,349,Navarro County,7113
2000,Texas,48,351,Newton County,571
2000,Texas,48,353,Nolan County,4431
2000,Texas,48,355,Nueces County,174951
2000,Texas,48,357,Ochiltree County,2863
2000,Texas,48,359,Oldham County,241
2000,Texas,48,361,Orange County,3073
2000,Texas,48,363,Palo Pinto County,3667
2000,Texas,48,365,Panola County,798
2000,Texas,48,367,Parker County,6211
2000,Texas,48,369,Parmer County,4927
2000,Texas,48,371,Pecos County,10262
2000,Texas,48,373,Polk County,3861
2000,Texas,48,375,Potter County,31921
2000,Texas,48,377,Presidio County,6162
2000,Texas,48,379,Rains County,505
2000,Texas,48,381,Randall County,10718
2000,Texas,48,383,Reagan County,1646
2000,Texas,48,385,Real County,688
2000,Texas,48,387,Red River County,669
2000,Texas,48,389,Reeves County,9640
2000,Texas,48,391,Refugio County,3490
2000,Texas,48,393,Roberts County,28
2000,Texas,48,395,Robertson County,2359
2000,Texas,48,397,Rockwall County,4771
2000,Texas,48,399,Runnels County,3372
2000,Texas,48,401,Rusk County,3998
2000,Texas,48,403,Sabine County,189
2000,Texas,48,405,San Augustine County,320
2000,Texas,48,407,San Jacinto County,1084
2000,Texas,48,409,San Patricio County,33181
2000,Texas,48,411,San Saba County,1333
2000,Texas,48,413,Schleicher County,1278
2000,Texas,48,415,Scurry County,4544
2000,Texas,48,417,Shackelford County,251
2000,Texas,48,419,Shelby County,2489
2000,Texas,48,421,Sherman County,874
2000,Texas,48,423,Smith County,19521
2000,Texas,48,425,Somervell County,915
2000,Texas,48,427,Starr County,52278
2000,Texas,48,429,Stephens County,1418
2000,Texas,48,431,Sterling County,432
2000,Texas,48,433,Stonewall County,199
2000,Texas,48,435,Sutton County,2106
2000,Texas,48,437,Swisher County,2951
2000,Texas,48,439,Tarrant County,285290
2000,Texas,48,441,Taylor County,22328
2000,Texas,48,443,Terrell County,525
2000,Texas,48,445,Terry County,5626
2000,Texas,48,447,Throckmorton County,173
2000,Texas,48,449,Titus County,7960
2000,Texas,48,451,Tom Green County,31946
2000,Texas,48,453,Travis County,229048
2000,Texas,48,455,Trinity County,668
2000,Texas,48,457,Tyler County,742
2000,Texas,48,459,Upshur County,1394
2000,Texas,48,461,Upton County,1449
2000,Texas,48,463,Uvalde County,17089
2000,Texas,48,465,Val Verde County,33849
2000,Texas,48,467,Van Zandt County,3201
2000,Texas,48,469,Victoria County,32959
2000,Texas,48,471,Walker County,8712
2000,Texas,48,473,Waller County,6344
2000,Texas,48,475,Ward County,4580
2000,Texas,48,477,Washington County,2647
2000,Texas,48,479,Webb County,182070
2000,Texas,48,481,Wharton County,12888
2000,Texas,48,483,Wheeler County,664
2000,Texas,48,485,Wichita County,16097
2000,Texas,48,487,Wilbarger County,3015
2000,Texas,48,489,Willacy County,17209
2000,Texas,48,491,Williamson County,42990
2000,Texas,48,493,Wilson County,11834
2000,Texas,48,495,Winkler County,3156
2000,Texas,48,497,Wise County,5248
2000,Texas,48,499,Wood County,2102
2000,Texas,48,501,Yoakum County,3363
2000,Texas,48,503,Young County,1906
2000,Texas,48,505,Zapata County,10328
2000,Texas,48,507,Zavala County,10582
2000,Utah,49,001,Beaver County,333
2000,Utah,49,003,Box Elder County,2791
2000,Utah,49,005,Cache County,5786
2000,Utah,49,007,Carbon County,2097
2000,Utah,49,009,Daggett County,47
2000,Utah,49,011,Davis County,12955
2000,Utah,49,013,Duchesne County,508
2000,Utah,49,015,Emery County,568
2000,Utah,49,017,Garfield County,136
2000,Utah,49,019,Grand County,471
2000,Utah,49,021,Iron County,1383
2000,Utah,49,023,Juab County,217
2000,Utah,49,025,Kane County,140
2000,Utah,49,027,Millard County,891
2000,Utah,49,029,Morgan County,103
2000,Utah,49,031,Piute County,64
2000,Utah,49,033,Rich County,36
2000,Utah,49,035,Salt Lake County,106787
2000,Utah,49,037,San Juan County,540
2000,Utah,49,039,Sanpete County,1510
2000,Utah,49,041,Sevier County,481
2000,Utah,49,043,Summit County,2406
2000,Utah,49,045,Tooele County,4214
2000,Utah,49,047,Uintah County,894
2000,Utah,49,049,Utah County,25791
2000,Utah,49,051,Wasatch County,775
2000,Utah,49,053,Washington County,4727
2000,Utah,49,055,Wayne County,50
2000,Utah,49,057,Weber County,24858
2000,Vermont,50,001,Addison County,397
2000,Vermont,50,003,Bennington County,344
2000,Vermont,50,005,Caledonia County,201
2000,Vermont,50,007,Chittenden County,1561
2000,Vermont,50,009,Essex County,32
2000,Vermont,50,011,Franklin County,270
2000,Vermont,50,013,Grand Isle County,29
2000,Vermont,50,015,Lamoille County,180
2000,Vermont,50,017,Orange County,165
2000,Vermont,50,019,Orleans County,190
2000,Vermont,50,021,Rutland County,442
2000,Vermont,50,023,Washington County,732
2000,Vermont,50,025,Windham County,493
2000,Vermont,50,027,Windsor County,468
2000,Virginia,51,001,Accomack County,2062
2000,Virginia,51,003,Albemarle County,2029
2000,Virginia,51,510,Alexandria city,18882
2000,Virginia,51,005,Alleghany County,47
2000,Virginia,51,007,Amelia County,91
2000,Virginia,51,009,Amherst County,306
2000,Virginia,51,011,Appomattox County,65
2000,Virginia,51,013,Arlington County,35268
2000,Virginia,51,015,Augusta County,620
2000,Virginia,51,017,Bath County,18
2000,Virginia,51,019,Bedford County,449
2000,Virginia,51,515,Bedford city,56
2000,Virginia,51,021,Bland County,32
2000,Virginia,51,023,Botetourt County,181
2000,Virginia,51,520,Bristol city,169
2000,Virginia,51,025,Brunswick County,231
2000,Virginia,51,027,Buchanan County,128
2000,Virginia,51,029,Buckingham County,126
2000,Virginia,51,530,Buena Vista city,64
2000,Virginia,51,031,Campbell County,423
2000,Virginia,51,033,Caroline County,295
2000,Virginia,51,035,Carroll County,479
2000,Virginia,51,036,Charles City County,45
2000,Virginia,51,037,Charlotte County,206
2000,Virginia,51,540,Charlottesville city,1102
2000,Virginia,51,550,Chesapeake city,4076
2000,Virginia,51,041,Chesterfield County,7617
2000,Virginia,51,043,Clarke County,185
2000,Virginia,51,560,Clifton Forge city,38
2000,Virginia,51,570,Colonial Heights city,274
2000,Virginia,51,580,Covington city,40
2000,Virginia,51,045,Craig County,17
2000,Virginia,51,047,Culpeper County,858
2000,Virginia,51,049,Cumberland County,150
2000,Virginia,51,590,Danville city,612
2000,Virginia,51,051,Dickenson County,70
2000,Virginia,51,053,Dinwiddie County,237
2000,Virginia,51,595,Emporia city,84
2000,Virginia,51,057,Essex County,72
2000,Virginia,51,059,Fairfax County,106958
2000,Virginia,51,600,Fairfax city,2932
2000,Virginia,51,610,Falls Church city,876
2000,Virginia,51,061,Fauquier County,1114
2000,Virginia,51,063,Floyd County,187
2000,Virginia,51,065,Fluvanna County,235
2000,Virginia,51,067,Franklin County,573
2000,Virginia,51,620,Franklin city,46
2000,Virginia,51,069,Frederick County,1004
2000,Virginia,51,630,Fredericksburg city,945
2000,Virginia,51,640,Galax city,757
2000,Virginia,51,071,Giles County,105
2000,Virginia,51,073,Gloucester County,560
2000,Virginia,51,075,Goochland County,144
2000,Virginia,51,077,Grayson County,277
2000,Virginia,51,079,Greene County,201
2000,Virginia,51,081,Greensville County,108
2000,Virginia,51,083,Halifax County,458
2000,Virginia,51,650,Hampton city,4153
2000,Virginia,51,085,Hanover County,847
2000,Virginia,51,660,Harrisonburg city,3580
2000,Virginia,51,087,Henrico County,5946
2000,Virginia,51,089,Henry County,2002
2000,Virginia,51,091,Highland County,13
2000,Virginia,51,670,Hopewell city,651
2000,Virginia,51,093,Isle of Wight County,254
2000,Virginia,51,095,James City County,816
2000,Virginia,51,099,King George County,301
2000,Virginia,51,101,King William County,120
2000,Virginia,51,097,King and Queen County,58
2000,Virginia,51,103,Lancaster County,71
2000,Virginia,51,105,Lee County,120
2000,Virginia,51,678,Lexington city,109
2000,Virginia,51,107,Loudoun County,10089
2000,Virginia,51,109,Louisa County,182
2000,Virginia,51,111,Lunenburg County,235
2000,Virginia,51,680,Lynchburg city,878
2000,Virginia,51,113,Madison County,96
2000,Virginia,51,685,Manassas Park city,1544
2000,Virginia,51,683,Manassas city,5316
2000,Virginia,51,690,Martinsville city,358
2000,Virginia,51,115,Mathews County,73
2000,Virginia,51,117,Mecklenburg County,393
2000,Virginia,51,119,Middlesex County,55
2000,Virginia,51,121,Montgomery County,1321
2000,Virginia,51,125,Nelson County,305
2000,Virginia,51,127,New Kent County,176
2000,Virginia,51,700,Newport News city,7595
2000,Virginia,51,710,Norfolk city,8915
2000,Virginia,51,131,Northampton County,454
2000,Virginia,51,133,Northumberland County,114
2000,Virginia,51,720,Norton city,34
2000,Virginia,51,135,Nottoway County,248
2000,Virginia,51,137,Orange County,330
2000,Virginia,51,139,Page County,251
2000,Virginia,51,141,Patrick County,363
2000,Virginia,51,730,Petersburg city,463
2000,Virginia,51,143,Pittsylvania County,759
2000,Virginia,51,735,Poquoson city,122
2000,Virginia,51,740,Portsmouth city,1748
2000,Virginia,51,145,Powhatan County,184
2000,Virginia,51,147,Prince Edward County,186
2000,Virginia,51,149,Prince George County,1625
2000,Virginia,51,153,Prince William County,27338
2000,Virginia,51,155,Pulaski County,336
2000,Virginia,51,750,Radford city,184
2000,Virginia,51,157,Rappahannock County,91
2000,Virginia,51,159,Richmond County,185
2000,Virginia,51,760,Richmond city,5074
2000,Virginia,51,161,Roanoke County,888
2000,Virginia,51,770,Roanoke city,1405
2000,Virginia,51,163,Rockbridge County,120
2000,Virginia,51,165,Rockingham County,2221
2000,Virginia,51,167,Russell County,237
2000,Virginia,51,775,Salem city,205
2000,Virginia,51,169,Scott County,99
2000,Virginia,51,171,Shenandoah County,1194
2000,Virginia,51,173,Smyth County,283
2000,Virginia,51,175,Southampton County,115
2000,Virginia,51,177,Spotsylvania County,2536
2000,Virginia,51,179,Stafford County,3342
2000,Virginia,51,790,Staunton city,265
2000,Virginia,51,800,Suffolk city,809
2000,Virginia,51,181,Surry County,51
2000,Virginia,51,183,Sussex County,102
2000,Virginia,51,185,Tazewell County,228
2000,Virginia,51,810,Virginia Beach city,17770
2000,Virginia,51,187,Warren County,494
2000,Virginia,51,191,Washington County,322
2000,Virginia,51,820,Waynesboro city,643
2000,Virginia,51,193,Westmoreland County,579
2000,Virginia,51,830,Williamsburg city,302
2000,Virginia,51,840,Winchester city,1527
2000,Virginia,51,195,Wise County,292
2000,Virginia,51,197,Wythe County,157
2000,Virginia,51,199,York County,1509
2000,Washington,53,001,Adams County,7732
2000,Washington,53,003,Asotin County,401
2000,Washington,53,005,Benton County,17806
2000,Washington,53,007,Chelan County,12831
2000,Washington,53,009,Clallam County,2203
2000,Washington,53,011,Clark County,16248
2000,Washington,53,013,Columbia County,258
2000,Washington,53,015,Cowlitz County,4231
2000,Washington,53,017,Douglas County,6433
2000,Washington,53,019,Ferry County,205
2000,Washington,53,021,Franklin County,23032
2000,Washington,53,023,Garfield County,47
2000,Washington,53,025,Grant County,22476
2000,Washington,53,027,Grays Harbor County,3258
2000,Washington,53,029,Island County,2843
2000,Washington,53,031,Jefferson County,535
2000,Washington,53,033,King County,95242
2000,Washington,53,035,Kitsap County,9609
2000,Washington,53,037,Kittitas County,1668
2000,Washington,53,039,Klickitat County,1496
2000,Washington,53,041,Lewis County,3684
2000,Washington,53,043,Lincoln County,191
2000,Washington,53,045,Mason County,2361
2000,Washington,53,047,Okanogan County,5688
2000,Washington,53,049,Pacific County,1052
2000,Washington,53,051,Pend Oreille County,241
2000,Washington,53,053,Pierce County,38621
2000,Washington,53,055,San Juan County,338
2000,Washington,53,057,Skagit County,11536
2000,Washington,53,059,Skamania County,398
2000,Washington,53,061,Snohomish County,28590
2000,Washington,53,063,Spokane County,11561
2000,Washington,53,065,Stevens County,739
2000,Washington,53,067,Thurston County,9392
2000,Washington,53,069,Wahkiakum County,98
2000,Washington,53,071,Walla Walla County,8654
2000,Washington,53,073,Whatcom County,8687
2000,Washington,53,075,Whitman County,1219
2000,Washington,53,077,Yakima County,79905
2000,West Virginia,54,001,Barbour County,73
2000,West Virginia,54,003,Berkeley County,1156
2000,West Virginia,54,005,Boone County,117
2000,West Virginia,54,007,Braxton County,65
2000,West Virginia,54,009,Brooke County,99
2000,West Virginia,54,011,Cabell County,654
2000,West Virginia,54,013,Calhoun County,42
2000,West Virginia,54,015,Clay County,42
2000,West Virginia,54,017,Doddridge County,42
2000,West Virginia,54,019,Fayette County,325
2000,West Virginia,54,021,Gilmer County,50
2000,West Virginia,54,023,Grant County,62
2000,West Virginia,54,025,Greenbrier County,236
2000,West Virginia,54,027,Hampshire County,112
2000,West Virginia,54,029,Hancock County,243
2000,West Virginia,54,031,Hardy County,84
2000,West Virginia,54,033,Harrison County,660
2000,West Virginia,54,035,Jackson County,81
2000,West Virginia,54,037,Jefferson County,734
2000,West Virginia,54,039,Kanawha County,1172
2000,West Virginia,54,041,Lewis County,85
2000,West Virginia,54,043,Lincoln County,121
2000,West Virginia,54,045,Logan County,202
2000,West Virginia,54,049,Marion County,394
2000,West Virginia,54,051,Marshall County,228
2000,West Virginia,54,053,Mason County,121
2000,West Virginia,54,047,McDowell County,132
2000,West Virginia,54,055,Mercer County,285
2000,West Virginia,54,057,Mineral County,158
2000,West Virginia,54,059,Mingo County,135
2000,West Virginia,54,061,Monongalia County,826
2000,West Virginia,54,063,Monroe County,72
2000,West Virginia,54,065,Morgan County,124
2000,West Virginia,54,067,Nicholas County,127
2000,West Virginia,54,069,Ohio County,238
2000,West Virginia,54,071,Pendleton County,73
2000,West Virginia,54,073,Pleasants County,28
2000,West Virginia,54,075,Pocahontas County,39
